date,base_currency,EUR,USD,GBP,JPY,CHF,AUD,CAD,NOK,SEK,CNY,MXN
2026-03-23,GBP,1.15365,1.332102,1.0,212.557235,1.051161,1.907521,1.826306,12.771345,12.478091,9.207704,23.937392
2026-03-23,JPY,0.005427,0.006267,0.004705,1.0,0.004945,0.008974,0.008592,0.060084,0.058705,0.043319,0.112616
2026-03-23,CHF,1.0975,1.267267,0.951329,202.211779,1.0,1.814679,1.737417,12.149745,11.870765,8.759552,22.772326
2026-03-23,AUD,0.60479,0.698342,0.524241,111.431163,0.551062,1.0,0.957424,6.695259,6.541524,4.827053,12.548956
2026-03-23,CAD,0.631685,0.729397,0.547553,116.386426,0.575567,1.044469,1.0,6.992992,6.83242,5.041709,13.106999
2026-03-23,NOK,0.090331,0.104304,0.0783,16.643293,0.082306,0.149359,0.143,1.0,0.977038,0.720966,1.874305
2026-03-23,SEK,0.092454,0.106755,0.08014,17.034435,0.084241,0.15287,0.146361,1.023501,1.0,0.73791,1.918354
2026-03-23,CNY,0.125292,0.144673,0.108605,23.084717,0.114161,0.207166,0.198345,1.387028,1.355179,1.0,2.599714
2026-03-23,MXN,0.048194,0.055649,0.041776,8.879716,0.043913,0.079688,0.076295,0.533531,0.52128,0.384658,1.0
2026-03-24,EUR,1.0,1.159044,0.864562,183.824423,0.913268,1.660793,1.593314,11.312779,10.85712,7.989873,20.680076
2026-03-24,USD,0.86278,1.0,0.745926,158.599986,0.787949,1.432899,1.374679,9.760437,9.367303,6.893501,17.842351
2026-03-24,GBP,1.156656,1.340615,1.0,212.621545,1.056337,1.920965,1.842915,13.084989,12.557949,9.241532,23.919726
2026-03-24,JPY,0.00544,0.006305,0.004703,1.0,0.004968,0.009035,0.008668,0.061541,0.059062,0.043465,0.112499
2026-03-24,CHF,1.094968,1.269117,0.946668,201.281933,1.0,1.818516,1.744628,12.387136,11.888204,8.748659,22.64403
2026-03-24,AUD,0.602122,0.697886,0.520572,110.684729,0.549899,1.0,0.959369,6.811673,6.537311,4.810879,12.451929
2026-03-24,CAD,0.627623,0.727443,0.542619,115.372388,0.573188,1.042351,1.0,7.100158,6.814176,5.014626,12.979286
2026-03-24,NOK,0.088396,0.102454,0.076423,16.249271,0.080729,0.146807,0.140842,1.0,0.959722,0.70627,1.828028
2026-03-24,SEK,0.092105,0.106754,0.079631,16.931232,0.084117,0.152968,0.146753,1.041969,1.0,0.735911,1.904748
2026-03-24,CNY,0.125158,0.145064,0.108207,23.007176,0.114303,0.207862,0.199417,1.41589,1.35886,1.0,2.588286
2026-03-24,MXN,0.048356,0.056046,0.041806,8.888962,0.044162,0.080309,0.077046,0.547038,0.525004,0.386356,1.0
2026-03-25,EUR,1.0,1.160652,0.865869,184.327,0.91567,1.662765,1.598272,11.270142,10.823604,7.997075,20.589019
2026-03-25,USD,0.861585,1.0,0.746019,158.813386,0.788928,1.432613,1.377048,9.710185,9.325456,6.89016,17.739191
2026-03-25,GBP,1.15491,1.340448,1.0,212.881033,1.057516,1.920343,1.84586,13.015995,12.500285,9.235899,23.778457
2026-03-25,JPY,0.005425,0.006297,0.004697,1.0,0.004968,0.009021,0.008671,0.061142,0.05872,0.043385,0.111698
2026-03-25,CHF,1.092096,1.267543,0.945612,201.302814,1.0,1.815899,1.745467,12.308079,11.820417,8.733575,22.485189
2026-03-25,AUD,0.601408,0.698025,0.52074,110.855724,0.550691,1.0,0.961214,6.777953,6.509402,4.809505,12.3824
2026-03-25,CAD,0.625676,0.726191,0.541753,115.328895,0.572912,1.040351,1.0,7.051452,6.772064,5.003574,12.882045
2026-03-25,NOK,0.08873,0.102985,0.076829,16.35534,0.081247,0.147537,0.141815,1.0,0.960379,0.709581,1.826864
2026-03-25,SEK,0.092391,0.107233,0.079998,17.030094,0.084599,0.153624,0.147665,1.041256,1.0,0.738855,1.902233
2026-03-25,CNY,0.125046,0.145135,0.108273,23.049302,0.114501,0.207922,0.199857,1.409283,1.353445,1.0,2.574569
2026-03-25,MXN,0.04857,0.056372,0.042055,8.952685,0.044474,0.08076,0.077627,0.547386,0.525698,0.388415,1.0
2026-03-26,EUR,1.0,1.155986,0.86567,184.369464,0.915719,1.666164,1.598444,11.212924,10.818224,7.983815,20.562779
2026-03-26,USD,0.865062,1.0,0.748859,159.491046,0.792154,1.441335,1.382753,9.699876,9.358436,6.906496,17.788082
2026-03-26,GBP,1.155174,1.335365,1.0,212.978826,1.057815,1.92471,1.846481,12.952879,12.496931,9.222696,23.75359
2026-03-26,JPY,0.005424,0.00627,0.004695,1.0,0.004967,0.009037,0.00867,0.060818,0.058677,0.043303,0.11153
2026-03-26,CHF,1.092038,1.262381,0.945345,201.338452,1.0,1.819514,1.745561,12.244938,11.813911,8.718629,22.455336
2026-03-26,AUD,0.600181,0.693801,0.519559,110.655049,0.549597,1.0,0.959356,6.729784,6.492892,4.791734,12.341389
2026-03-26,CAD,0.625608,0.723195,0.541571,115.343103,0.572882,1.042366,1.0,7.0149,6.767973,4.994743,12.86425
2026-03-26,NOK,0.089183,0.103094,0.077203,16.442586,0.081666,0.148593,0.142554,1.0,0.9648,0.712019,1.833846
2026-03-26,SEK,0.092437,0.106855,0.08002,17.04249,0.084646,0.154015,0.147755,1.036485,1.0,0.737997,1.900754
2026-03-26,CNY,0.125253,0.144791,0.108428,23.092902,0.114697,0.208693,0.200211,1.404457,1.355019,1.0,2.575558
2026-03-26,MXN,0.048632,0.056217,0.042099,8.966174,0.044533,0.081028,0.077735,0.545302,0.526107,0.388265,1.0
2026-03-27,EUR,1.0,1.153922,0.864849,184.063927,0.917408,1.673744,1.59834,11.177862,10.883521,7.977417,20.658087
2026-03-27,USD,0.86661,1.0,0.749486,159.511574,0.795035,1.450483,1.385137,9.686843,9.431764,6.913307,17.902497
2026-03-27,GBP,1.156271,1.334247,1.0,212.82782,1.060773,1.935302,1.848115,12.92464,12.584302,9.224058,23.886351
2026-03-27,JPY,0.005433,0.006269,0.004699,1.0,0.004984,0.009093,0.008684,0.060728,0.059129,0.04334,0.112233
2026-03-27,CHF,1.090027,1.257807,0.942709,200.634717,1.0,1.824427,1.742235,12.184175,11.863335,8.695603,22.51788
2026-03-27,AUD,0.597463,0.689426,0.516715,109.971384,0.548117,1.0,0.954949,6.678359,6.502501,4.766212,12.342442
2026-03-27,CAD,0.625649,0.72195,0.541092,115.159406,0.573975,1.047176,1.0,6.993418,6.809264,4.991063,12.924711
2026-03-27,NOK,0.089463,0.103233,0.077372,16.466828,0.082074,0.149737,0.142992,1.0,0.973668,0.71368,1.848125
2026-03-27,SEK,0.091882,0.106025,0.079464,16.912168,0.084293,0.153787,0.146859,1.027045,1.0,0.732981,1.898107
2026-03-27,CNY,0.125354,0.144649,0.108412,23.073123,0.115001,0.20981,0.200358,1.401188,1.364291,1.0,2.589571
2026-03-27,MXN,0.048407,0.055858,0.041865,8.910018,0.044409,0.081021,0.077371,0.541089,0.526841,0.386164,1.0
2026-03-28,EUR,1.0,1.154596,0.870276,185.080568,0.921971,1.676973,1.604831,11.20288,10.938258,7.980392,20.922547
2026-03-28,USD,0.866104,1.0,0.753749,160.298986,0.798523,1.452433,1.38995,9.702857,9.473667,6.911848,18.121098
2026-03-28,GBP,1.149061,1.326701,1.0,212.668818,1.059401,1.926944,1.844048,12.87279,12.568723,9.169955,24.041278
2026-03-28,JPY,0.005403,0.006238,0.004702,1.0,0.004981,0.009061,0.008671,0.06053,0.0591,0.043118,0.113046
2026-03-28,CHF,1.084633,1.252313,0.94393,200.744457,1.0,1.8189,1.740652,12.151011,11.863994,8.655795,22.693281
2026-03-28,AUD,0.596313,0.6885,0.518956,110.36586,0.549783,1.0,0.956981,6.680418,6.52262,4.758808,12.476377
2026-03-28,CAD,0.623119,0.71945,0.542285,115.327139,0.574497,1.044953,1.0,6.980723,6.815832,4.97273,13.037228
2026-03-28,NOK,0.089263,0.103062,0.077683,16.520803,0.082298,0.149691,0.143252,1.0,0.976379,0.712352,1.867604
2026-03-28,SEK,0.091422,0.105556,0.079563,16.920479,0.084289,0.153313,0.146717,1.024192,1.0,0.729585,1.912786
2026-03-28,CNY,0.125307,0.144679,0.109052,23.191914,0.11553,0.210137,0.201097,1.403801,1.370642,1.0,2.621744
2026-03-28,MXN,0.047795,0.055184,0.041595,8.845986,0.044066,0.080151,0.076703,0.535445,0.522798,0.381425,1.0
2026-03-29,EUR,1.0,1.153751,0.869791,184.902552,0.921397,1.677543,1.602241,11.197852,10.929069,7.973312,20.919219
2026-03-29,USD,0.866738,1.0,0.753881,160.262099,0.79861,1.45399,1.388724,9.705606,9.472642,6.910774,18.131486
2026-03-29,GBP,1.149701,1.326469,1.0,212.582635,1.059331,1.928672,1.842099,12.874181,12.565161,9.166924,24.050846
2026-03-29,JPY,0.005408,0.00624,0.004704,1.0,0.004983,0.009073,0.008665,0.060561,0.059107,0.043122,0.113136
2026-03-29,CHF,1.085309,1.252176,0.943992,200.676384,1.0,1.820652,1.738927,12.153129,11.861416,8.653506,22.703814
2026-03-29,AUD,0.59611,0.687763,0.518491,110.222263,0.549254,1.0,0.955112,6.675152,6.514928,4.752971,12.470156
2026-03-29,CAD,0.624126,0.720086,0.542859,115.402424,0.575067,1.046997,1.0,6.988867,6.821112,4.976349,13.056221
2026-03-29,NOK,0.089303,0.103033,0.077675,16.512323,0.082283,0.149809,0.143085,1.0,0.975997,0.712039,1.868146
2026-03-29,SEK,0.091499,0.105567,0.079585,16.918417,0.084307,0.153494,0.146604,1.024593,1.0,0.729551,1.91409
2026-03-29,CNY,0.125418,0.144702,0.109088,23.190181,0.11556,0.210395,0.200951,1.404417,1.370706,1.0,2.623655
2026-03-29,MXN,0.047803,0.055153,0.041579,8.838884,0.044045,0.080191,0.076592,0.53529,0.522442,0.381148,1.0
2026-03-30,EUR,1.0,1.151689,0.868091,184.007608,0.919485,1.677507,1.599736,11.220433,10.894483,7.961816,20.836979
2026-03-30,USD,0.86829,1.0,0.753755,159.772025,0.79838,1.456563,1.389036,9.742594,9.459574,6.913168,18.092547
2026-03-30,GBP,1.151953,1.326692,1.0,211.968197,1.059204,1.932409,1.842822,12.925417,12.549937,9.171642,24.00323
2026-03-30,JPY,0.005435,0.006259,0.004718,1.0,0.004997,0.009117,0.008694,0.060978,0.059207,0.043269,0.11324
2026-03-30,CHF,1.087565,1.252536,0.944105,200.120262,1.0,1.824398,1.739818,12.202952,11.84846,8.658994,22.661572
2026-03-30,AUD,0.596123,0.686548,0.517489,109.691139,0.548126,1.0,0.953639,6.688757,6.49445,4.746221,12.421399
2026-03-30,CAD,0.625103,0.719924,0.542646,115.023703,0.574773,1.048614,1.0,7.013926,6.810174,4.976955,13.025258
2026-03-30,NOK,0.089123,0.102642,0.077367,16.399332,0.081947,0.149505,0.142574,1.0,0.97095,0.709582,1.857057
2026-03-30,SEK,0.09179,0.105713,0.079682,16.889981,0.084399,0.153978,0.146839,1.029919,1.0,0.730812,1.912618
2026-03-30,CNY,0.125599,0.144651,0.109032,23.11126,0.115487,0.210694,0.200926,1.409281,1.368341,1.0,2.617114
2026-03-30,MXN,0.047992,0.055271,0.041661,8.83082,0.044128,0.080506,0.076774,0.538487,0.522844,0.3821,1.0
2026-03-31,EUR,1.0,1.147802,0.868819,183.222945,0.916381,1.672814,1.598264,11.183617,10.948261,7.926884,20.749111
2026-03-31,USD,0.87123,1.0,0.756941,159.629355,0.798378,1.457406,1.392455,9.743504,9.538455,6.90614,18.077251
2026-03-31,GBP,1.150988,1.321107,1.0,210.88742,1.054743,1.925389,1.839582,12.87221,12.601317,9.123748,23.881979
2026-03-31,JPY,0.005458,0.006265,0.004742,1.0,0.005001,0.00913,0.008723,0.061038,0.059754,0.043264,0.113245
2026-03-31,CHF,1.09125,1.252539,0.948098,199.941973,1.0,1.825458,1.744105,12.204118,11.947286,8.650209,22.64246
2026-03-31,AUD,0.597795,0.686151,0.519376,109.529774,0.547808,1.0,0.955434,6.685511,6.544816,4.738652,12.403716
2026-03-31,CAD,0.625679,0.718156,0.543602,114.638749,0.57336,1.046645,1.0,6.997354,6.850097,4.959685,12.982283
2026-03-31,NOK,0.089417,0.102632,0.077687,16.383156,0.08194,0.149577,0.142911,1.0,0.978955,0.708794,1.855313
2026-03-31,SEK,0.091339,0.104839,0.079357,16.735347,0.083701,0.152793,0.145983,1.021497,1.0,0.724031,1.895197
2026-03-31,CNY,0.126153,0.144799,0.109604,23.114121,0.115604,0.21103,0.201626,1.410847,1.381156,1.0,2.617562
2026-03-31,MXN,0.048195,0.055318,0.041873,8.8304,0.044165,0.080621,0.077028,0.538993,0.52765,0.382035,1.0
2026-04-01,EUR,1.0,1.156673,0.873761,183.465246,0.922591,1.673856,1.607989,11.18971,10.936185,7.960748,20.705601
2026-04-01,USD,0.864548,1.0,0.755409,158.614568,0.797625,1.447129,1.390184,9.674044,9.45486,6.882451,17.900992
2026-04-01,GBP,1.144477,1.323786,1.0,209.971788,1.055885,1.91569,1.840307,12.806367,12.516214,9.110894,23.697088
2026-04-01,JPY,0.005451,0.006305,0.004763,1.0,0.005029,0.009124,0.008765,0.060991,0.059609,0.043391,0.112858
2026-04-01,CHF,1.083903,1.253722,0.947073,198.858621,1.0,1.814298,1.742905,12.128565,11.853769,8.628683,22.442873
2026-04-01,AUD,0.597423,0.691023,0.522005,109.606347,0.551177,1.0,0.960649,6.684989,6.533528,4.755933,12.370001
2026-04-01,CAD,0.621895,0.719329,0.543388,114.096095,0.573755,1.040962,1.0,6.958823,6.801157,4.950748,12.876707
2026-04-01,NOK,0.089368,0.103369,0.078086,16.39589,0.08245,0.149589,0.143702,1.0,0.977343,0.711435,1.850415
2026-04-01,SEK,0.09144,0.105766,0.079896,16.775982,0.084361,0.153057,0.147034,1.023182,1.0,0.727927,1.893311
2026-04-01,CNY,0.125616,0.145297,0.109759,23.046232,0.115893,0.210264,0.20199,1.40561,1.373764,1.0,2.600962
2026-04-01,MXN,0.048296,0.055863,0.042199,8.860658,0.044558,0.080841,0.07766,0.540419,0.528175,0.384473,1.0
2026-04-02,EUR,1.0,1.154807,0.871828,184.100101,0.92078,1.676673,1.60519,11.264726,10.945115,7.950063,20.675158
2026-04-02,USD,0.865945,1.0,0.754955,159.420604,0.797345,1.451907,1.390006,9.754636,9.47787,6.884319,17.903555
2026-04-02,GBP,1.147015,1.324582,1.0,211.165601,1.056149,1.92317,1.841177,12.920811,12.554212,9.118843,23.71472
2026-04-02,JPY,0.005432,0.006273,0.004736,1.0,0.005002,0.009107,0.008719,0.061188,0.059452,0.043183,0.112304
2026-04-02,CHF,1.086035,1.254162,0.946836,199.939237,1.0,1.820927,1.743293,12.233892,11.886783,8.634051,22.453955
2026-04-02,AUD,0.596419,0.688749,0.519975,109.800815,0.549171,1.0,0.957366,6.718498,6.527875,4.74157,12.331059
2026-04-02,CAD,0.622979,0.719421,0.543131,114.690567,0.573627,1.044533,1.0,7.017692,6.818581,4.952726,12.880197
2026-04-02,NOK,0.088773,0.102515,0.077395,16.343061,0.08174,0.148843,0.142497,1.0,0.971627,0.705748,1.835389
2026-04-02,SEK,0.091365,0.105509,0.079655,16.820299,0.084127,0.153189,0.146658,1.029201,1.0,0.726357,1.888985
2026-04-02,CNY,0.125785,0.145258,0.109663,23.157061,0.11582,0.210901,0.201909,1.416935,1.376733,1.0,2.600628
2026-04-02,MXN,0.048367,0.055855,0.042168,8.904411,0.044536,0.081096,0.077639,0.544844,0.529385,0.384522,1.0
